feature,mean_abs_shap,fold
JARID2 (3720),0.00010659090976033587,5
TSPAN9 (10867),0.00010416347379134376,5
MTIF2 (4528),0.00010415096354847053,5
REXO5 (81691),0.00010090633667457094,5
ARG2 (384),9.993290546507693e-05,5
PIR (8544),9.891342742885261e-05,5
DKK3 (27122),9.88005760885705e-05,5
IGF2BP2 (10644),9.6151649281775e-05,5
HLTF (6596),9.396726551255459e-05,5
NEDD4 (4734),9.366548658680383e-05,5
ZFY (7544),9.340839049550615e-05,5
GPM6B (2824),9.302085222549346e-05,5
RBL1 (5933),9.200579601123163e-05,5
NDST1 (3340),9.194518103442034e-05,5
VSIG2 (23584),9.164124459688582e-05,5
CD6 (923),9.145447222686569e-05,5
LNX1 (84708),9.139476464188177e-05,5
MTMR1 (8776),8.998075218481361e-05,5
TMEM132A (54972),8.944846860280024e-05,5
DDX3Y (8653),8.840588779617505e-05,5
SMAP2 (64744),8.661378709344602e-05,5
PHLPP1 (23239),8.493731028564289e-05,5
DEPDC1B (55789),8.493445979721012e-05,5
PHPT1 (29085),8.2559584654624e-05,5
ZC3H11A (9877),8.152476612373857e-05,5
RPS6KA6 (27330),8.139510835917216e-05,5
RWDD2A (112611),8.138258803280156e-05,5
RNASET2 (8635),8.137650577039882e-05,5
NLRP2 (55655),8.12906869593572e-05,5
CAMKK1 (84254),8.098263254836349e-05,5
DNAJC10 (54431),8.03764309791631e-05,5
MAP4K5 (11183),7.949646052702617e-05,5
DNAAF9 (25943),7.94250034620896e-05,5
FLT3LG (2323),7.928251599422373e-05,5
FGF22 (27006),7.913388470075657e-05,5
SCGN (10590),7.635921504668898e-05,5
ITGB5 (3693),7.608295613681624e-05,5
TRIP6 (7205),7.59429116746131e-05,5
PCBP4 (57060),7.591565663552352e-05,5
MNAT1 (4331),7.518852434055318e-05,5
OAT (4942),7.319067989550582e-05,5
ELOVL1 (64834),7.310289378950677e-05,5
GLT8D1 (55830),7.135333169944237e-05,5
MYBPC2 (4606),7.064542286642059e-05,5
MPC1 (51660),6.994256397449047e-05,5
GLI2 (2736),6.71026155615739e-05,5
SLC4A11 (83959),6.483899987799754e-05,5
PLA2G10 (8399),6.441459344645808e-05,5
MKS1 (54903),6.289032075989137e-05,5
MTHFD2 (10797),6.242546442401456e-05,5
SLC44A1 (23446),6.21796914751304e-05,5
ZNF275 (10838),6.184438869737295e-05,5
SIDT1 (54847),5.9232410262148125e-05,5
APOB (338),5.791737806745528e-05,5
FAM76B (143684),5.787516085920537e-05,5
ATP9A (10079),5.7669492339336935e-05,5
MRI1 (84245),5.7582755377477154e-05,5
TESC (54997),5.677203494771347e-05,5
GRAMD4 (23151),5.6643348149698645e-05,5
PGR (5241),5.604303150555383e-05,5
GNA15 (2769),5.592656455905678e-05,5
ST6GAL1 (6480),5.539627480530587e-05,5
PUM2 (23369),5.534319811544593e-05,5
CC2D2A (57545),5.5328027243761584e-05,5
MGST2 (4258),5.492582500873804e-05,5
MBNL3 (55796),5.3716441920237124e-05,5
RCN1 (5954),5.367436513620734e-05,5
MKNK1 (8569),5.3634720843134276e-05,5
WIPI1 (55062),5.283759022661927e-05,5
PUS7 (54517),5.276823808203542e-05,5
CALCRL (10203),5.214385249991773e-05,5
PTPN21 (11099),5.201320451274231e-05,5
CA12 (771),5.193147077318988e-05,5
RBM6 (10180),5.14216346112179e-05,5
SULT2B1 (6820),5.115151838244942e-05,5
NTHL1 (4913),5.1059111094853654e-05,5
ITM2A (9452),5.0733788587634676e-05,5
FAM135A (57579),4.976528047667993e-05,5
CHERP (10523),4.903931459673821e-05,5
SNAPC1 (6617),4.855327770419185e-05,5
MVP (9961),4.825761504349785e-05,5
NNAT (4826),4.8150910546741005e-05,5
FUZ (80199),4.799544399357497e-05,5
EXD2 (55218),4.782058463883654e-05,5
CCDC88C (440193),4.759789767625957e-05,5
CFAP61 (26074),4.628123321928108e-05,5
ISOC1 (51015),4.5701229392715504e-05,5
PKD2L2 (27039),4.5534658771595564e-05,5
ALDH3A2 (224),4.491311339217345e-05,5
HEPH (9843),4.42918264677826e-05,5
GMIP (51291),4.333038534620073e-05,5
PHRF1 (57661),4.246722570838217e-05,5
BAD (572),4.167439061031007e-05,5
MAP2 (4133),4.115833043103288e-05,5
SIRPG (55423),4.106089048208793e-05,5
FUCA2 (2519),4.080088599027664e-05,5
GSDMB (55876),4.072153758945319e-05,5
CXCL2 (2920),3.989724263286075e-05,5
GIPR (2696),3.8995430519711815e-05,5
NOTCH3 (4854),3.88473939034148e-05,5
GAS7 (8522),3.862806461007446e-05,5
PPP2R5A (5525),3.829141256449969e-05,5
ACAP1 (9744),3.779913991083182e-05,5
APBB1IP (54518),3.7316245953016105e-05,5
CDC14B (8555),3.696834884232054e-05,5
PLEKHA5 (54477),3.653323192699101e-05,5
ZCCHC8 (55596),3.6525314593147634e-05,5
MED29 (55588),3.650112520501168e-05,5
ST3GAL6 (10402),3.632570699155005e-05,5
CYBA (1535),3.625472174545749e-05,5
CDHR2 (54825),3.588156807963179e-05,5
PIGB (9488),3.5718876992599166e-05,5
SH3BP2 (6452),3.5481644574698895e-05,5
BAZ1B (9031),3.475946233526149e-05,5
DHX32 (55760),3.4682194092754785e-05,5
PDK4 (5166),3.3953795265106066e-05,5
DHRS9 (10170),3.3394199398438556e-05,5
KLHL20 (27252),3.284764110941285e-05,5
DOCK9 (23348),3.256044634966076e-05,5
TENM1 (10178),3.2484336207974285e-05,5
GNAO1 (2775),3.2455029408632884e-05,5
LRP6 (4040),3.229261851834307e-05,5
ERBB3 (2065),3.1694523974373145e-05,5
C3orf18 (51161),3.1214947449130215e-05,5
LZTS1 (11178),3.100419681273461e-05,5
FGFR2 (2263),3.097473781947709e-05,5
ATP1A2 (477),3.057761464559007e-05,5
DPP8 (54878),3.0470156706628198e-05,5
SRCAP (10847),3.0094615542043135e-05,5
RHBDD2 (57414),2.971797705380087e-05,5
ANGEL1 (23357),2.9487409546759777e-05,5
PGM1 (5236),2.9468778717020594e-05,5
IL12RB2 (3595),2.946874853770025e-05,5
CHPF2 (54480),2.931984825068929e-05,5
MMP2 (4313),2.913694572789632e-05,5
GPC4 (2239),2.9050321915001815e-05,5
SCIN (85477),2.8647407892806298e-05,5
EBF4 (57593),2.8633166720168465e-05,5
SNCB (6620),2.852979918682228e-05,5
RHOBTB2 (23221),2.8458178168391256e-05,5
RGS1 (5996),2.841417067469786e-05,5
NR1H4 (9971),2.830182531635104e-05,5
F7 (2155),2.8297547967389546e-05,5
RORA (6095),2.783864446679139e-05,5
GCLC (2729),2.6585445745978584e-05,5
SH2D2A (9047),2.6271718705649237e-05,5
PFN2 (5217),2.606439513675438e-05,5
P2RY10 (27334),2.5883841276100957e-05,5
ADAM11 (4185),2.5640367465586844e-05,5
TNFRSF1B (7133),2.562210998752078e-05,5
CYB561 (1534),2.5456606718622105e-05,5
WSCD2 (9671),2.5351711917660306e-05,5
PTPRN (5798),2.532868140809046e-05,5
FOXN3 (1112),2.532519467190317e-05,5
NEBL (10529),2.5284496070054437e-05,5
JMJD4 (65094),2.4899048158746498e-05,5
ATP11B (23200),2.4897501415350625e-05,5
NT5C2 (22978),2.4627062430839598e-05,5
MAD1L1 (8379),2.4511806129614453e-05,5
PIBF1 (10464),2.4497601256602082e-05,5
NRCAM (4897),2.4444191402631356e-05,5
GSTP1 (2950),2.4413966303711155e-05,5
RETSAT (54884),2.4364538260284904e-05,5
SMARCD1 (6602),2.4285039168091427e-05,5
ENPP4 (22875),2.4124022431546866e-05,5
ENTPD2 (954),2.379247408316465e-05,5
SEC31B (25956),2.372520456939885e-05,5
LXN (56925),2.350561341458388e-05,5
PMS1 (5378),2.3063640430114884e-05,5
ERC1 (23085),2.266761174381468e-05,5
TLE2 (7089),2.249847969394804e-05,5
CNGB1 (1258),2.210366801406052e-05,5
SMPX (23676),2.1762410559607608e-05,5
ADAMTS6 (11174),2.1693237214336563e-05,5
IMPG2 (50939),2.128669534988598e-05,5
COL17A1 (1308),2.101221869340307e-05,5
SERTAD4 (56256),2.0897397968993158e-05,5
ZNF582 (147948),2.0887551491238078e-05,5
MUL1 (79594),2.084234693063337e-05,5
CD4 (920),2.0530824224646872e-05,5
CTTN (2017),2.038289858687065e-05,5
CAMK2B (816),2.0203275152085608e-05,5
RFC2 (5982),2.0104552460682042e-05,5
KEAP1 (9817),1.9988683602734863e-05,5
TUBA3D (113457),1.9882568514826386e-05,5
NCKAP1 (10787),1.9878590481731323e-05,5
CDH17 (1015),1.9717746340288082e-05,5
NUB1 (51667),1.9557680688424055e-05,5
RARB (5915),1.9554084339184538e-05,5
BAIAP3 (8938),1.9514955803570798e-05,5
ZNF506 (440515),1.938184053856931e-05,5
PDK2 (5164),1.9275563724361432e-05,5
USP40 (55230),1.9199247980714654e-05,5
ELAC2 (60528),1.9092683325617267e-05,5
SPTB (6710),1.8967502585367627e-05,5
IFT80 (57560),1.896100334746271e-05,5
CRLF1 (9244),1.8942110026543e-05,5
ADRB1 (153),1.8800640473462815e-05,5
MYO16 (23026),1.8746529554067365e-05,5
RAB27B (5874),1.8460321596784508e-05,5
PRR11 (55771),1.8405224475804228e-05,5
NAT14 (57106),1.827894069925614e-05,5
USH2A (7399),1.7982103818520168e-05,5
MRTO4 (51154),1.7978284455330672e-05,5
GRAMD1A (57655),1.779799588246758e-05,5
DNASE1L1 (1774),1.7709741218927154e-05,5
MRPL28 (10573),1.765174061764589e-05,5
PLEKHO1 (51177),1.758945961332688e-05,5
ATRN (8455),1.7547125367802257e-05,5
DERA (51071),1.7447141327448738e-05,5
TCF7 (6932),1.7417096196149143e-05,5
NPC1L1 (29881),1.7334153341909263e-05,5
DZANK1 (55184),1.7244612602492628e-05,5
CTTNBP2 (83992),1.706169311834908e-05,5
CEACAM1 (634),1.6993305848877042e-05,5
CMTM1 (113540),1.6984200611833466e-05,5
ABCC6 (368),1.6891542374547372e-05,5
TTC39A (22996),1.6794852704740224e-05,5
KCNG1 (3755),1.6602519375123968e-05,5
TBC1D1 (23216),1.648638624273719e-05,5
PTPN3 (5774),1.6388205129067327e-05,5
ABCC2 (1244),1.6254785913591425e-05,5
TRAF3IP3 (80342),1.621622210713143e-05,5
GALC (2581),1.5923486269880333e-05,5
ADCY2 (108),1.5884857731733484e-05,5
CD38 (952),1.5826421154871727e-05,5
ITGAL (3683),1.5711063244885785e-05,5
CPXM1 (56265),1.5686206846075053e-05,5
TGFBR3 (7049),1.552560303415263e-05,5
SERPINB1 (1992),1.5333787645110545e-05,5
HAL (3034),1.531956075993286e-05,5
MAGEC2 (51438),1.5172345575690713e-05,5
OSBPL5 (114879),1.51245931208009e-05,5
CLTCL1 (8218),1.4369155548885717e-05,5
LAMP3 (27074),1.4279466164497437e-05,5
TBXAS1 (6916),1.4236914975559586e-05,5
NGFR (4804),1.4117118911551701e-05,5
DDX18 (8886),1.4079298594674928e-05,5
GUCA1A (2978),1.398072885744183e-05,5
CYBRD1 (79901),1.3848054222705893e-05,5
RIMS1 (22999),1.3751872513482282e-05,5
TBC1D25 (4943),1.3590882347629784e-05,5
YTHDC2 (64848),1.357488785888592e-05,5
OSBPL3 (26031),1.3518047437424467e-05,5
CEP68 (23177),1.3444189726392192e-05,5
SIRT2 (22933),1.3367181154573756e-05,5
CD99 (4267),1.3365431841516863e-05,5
DPF1 (8193),1.3344736365360457e-05,5
TNFRSF1A (7132),1.3317501078613973e-05,5
PTPN4 (5775),1.3252622478483873e-05,5
ATP2B3 (492),1.3173021892226056e-05,5
EPHA6 (285220),1.3046415136731892e-05,5
SPAG7 (9552),1.2993996665249775e-05,5
YBX3 (8531),1.2988821597930596e-05,5
LY75 (4065),1.2904160541040804e-05,5
DLX3 (1747),1.2762848707945422e-05,5
PFKP (5214),1.2725608023293329e-05,5
CD79B (974),1.247431044651241e-05,5
IL4R (3566),1.2456600323706448e-05,5
ASIC4 (55515),1.2449337133394757e-05,5
TPD52 (7163),1.2412240366596008e-05,5
CTNNA2 (1496),1.2294560233239526e-05,5
NCAPH2 (29781),1.2134533138241285e-05,5
TXK (7294),1.2105781696882849e-05,5
CERS4 (79603),1.2014627328139248e-05,5
ALG1 (56052),1.1894138797812626e-05,5
PIAS2 (9063),1.1768469150343726e-05,5
FAP (2191),1.1641934578869808e-05,5
ACSM3 (6296),1.1491217581454368e-05,5
WAS (7454),1.1297103168635424e-05,5
TRAM2 (9697),1.1290312110008333e-05,5
SLC12A1 (6557),1.118574893185808e-05,5
THPO (7066),1.118270684397518e-05,5
MRPS33 (51650),1.111897408456362e-05,5
NCAPD2 (9918),1.1050420124094301e-05,5
POLR1A (25885),1.1017894549246048e-05,5
LTBP1 (4052),1.0927196684694179e-05,5
LYRM2 (57226),1.0901775432833398e-05,5
OPHN1 (4983),1.0652463310532816e-05,5
VMP1 (81671),1.0510696502611485e-05,5
LAT2 (7462),1.0502602690228354e-05,5
SPI1 (6688),1.0491644719901377e-05,5
STYK1 (55359),1.0454802734812905e-05,5
ETV1 (2115),1.0239909286958094e-05,5
FAM120A (23196),1.0182338567594128e-05,5
P2RX7 (5027),1.0117323052184113e-05,5
SPEG (10290),1.0115349519680783e-05,5
GDE1 (51573),1.005930784102652e-05,5
ARHGEF5 (7984),1.003077169997843e-05,5
KIF9 (64147),9.992486097402736e-06,5
CLCN6 (1185),9.954306577943472e-06,5
TNRC6A (27327),9.929284489788099e-06,5
ATP6V1H (51606),9.830296125993785e-06,5
TTC38 (55020),9.813709173445007e-06,5
PHKA1 (5255),9.65486305721635e-06,5
L2HGDH (79944),9.639494635763853e-06,5
AIFM2 (84883),9.567368567397807e-06,5
RHBDF1 (64285),9.517734039193963e-06,5
ANLN (54443),9.433162362958914e-06,5
NLRP1 (22861),9.32376962284331e-06,5
HMGB3 (3149),9.290541257833413e-06,5
SNCAIP (9627),9.116324661808497e-06,5
LAMC2 (3918),9.113904590024557e-06,5
SS18L2 (51188),9.00161426310387e-06,5
TFPI (7035),8.964914067803996e-06,5
MGLL (11343),8.87410055044157e-06,5
TNIP3 (79931),8.80812688269051e-06,5
CRYBG3 (131544),8.790615767287002e-06,5
TRAF1 (7185),8.730372060485144e-06,5
TMEM176A (55365),8.682569181500755e-06,5
WWC3 (55841),8.629558269327923e-06,5
PRDM6 (93166),8.62171349803565e-06,5
KDM7A (80853),8.609926525764794e-06,5
MED17 (9440),8.608521190118774e-06,5
EFNB1 (1947),8.577708185793165e-06,5
PHACTR3 (116154),8.440356758701357e-06,5
PPP1R13B (23368),8.431864981518516e-06,5
TEAD3 (7005),8.430917911233277e-06,5
ZNF195 (7748),8.139478604793881e-06,5
ARHGAP28 (79822),7.974656863784218e-06,5
RAPGEF3 (10411),7.969102156218844e-06,5
ATRX (546),7.78580074911903e-06,5
ALDH3B1 (221),7.782439421754185e-06,5
PLEKHB1 (58473),7.760374580635334e-06,5
SCARF1 (8578),7.729572425170983e-06,5
ANKRD24 (170961),7.685852898099919e-06,5
CPS1 (1373),7.659205649320787e-06,5
ITGA6 (3655),7.638959905904265e-06,5
ADCYAP1R1 (117),7.619745884445646e-06,5
CASP8 (841),7.606036917057107e-06,5
TRAF5 (7188),7.6040554383450085e-06,5
LIMA1 (51474),7.530032175487781e-06,5
CLDND1 (56650),7.487778800527983e-06,5
OPRK1 (4986),7.4742295017745326e-06,5
DLL3 (10683),7.463559231625732e-06,5
TTC19 (54902),7.428126833050398e-06,5
ALS2 (57679),7.407541871581706e-06,5
CUL1 (8454),7.329591519064787e-06,5
TP53INP2 (58476),7.299650638327232e-06,5
NOS2 (4843),7.293079107037267e-06,5
RCOR1 (23186),7.136955681671189e-06,5
LRP2 (4036),7.120456645454998e-06,5
FCGR2B (2213),6.867671982748017e-06,5
VCAN (1462),6.856312248872023e-06,5
UIMC1 (51720),6.824607152091122e-06,5
TRHDE (29953),6.813708779860858e-06,5
HUWE1 (10075),6.790966663007521e-06,5
CPSF1 (29894),6.7509140429668855e-06,5
APPBP2 (10513),6.690075440874167e-06,5
RBM22 (55696),6.642865559667945e-06,5
ZBTB25 (7597),6.627430615636728e-06,5
ISOC2 (79763),6.620162098631082e-06,5
DNAJA1 (3301),6.5621554215905645e-06,5
TSPAN6 (7105),6.5131924577484635e-06,5
COL9A2 (1298),6.508827627203272e-06,5
NHERF2 (9351),6.496943493638691e-06,5
TNC (3371),6.4882517968843924e-06,5
PACC1 (55248),6.481465368931501e-06,5
FKBP7 (51661),6.476931738272342e-06,5
VASH1 (22846),6.463924056533099e-06,5
FOLH1 (2346),6.405198936900601e-06,5
SLC7A9 (11136),6.381870452218885e-06,5
EPB41L3 (23136),6.358944993253257e-06,5
ATP2B1 (490),6.31934744691269e-06,5
SYT7 (9066),6.280833837376758e-06,5
PLPP1 (8611),6.220899830161461e-06,5
DCT (1638),6.1337797817849216e-06,5
NEDD4L (23327),6.117462180482454e-06,5
KCNAB2 (8514),6.094724491619741e-06,5
TCOF1 (6949),6.058853389508483e-06,5
DYNC1I2 (1781),6.030978158997809e-06,5
MARK4 (57787),5.988703435186163e-06,5
AP5M1 (55745),5.950550533526861e-06,5
GNA11 (2767),5.937960541933513e-06,5
TBX5 (6910),5.9220210031479575e-06,5
TRNT1 (51095),5.918439770879554e-06,5
ZBTB11 (27107),5.8234347057981964e-06,5
CDH7 (1005),5.787943280719711e-06,5
ARHGEF10L (55160),5.7852428364260585e-06,5
SOAT1 (6646),5.640046570224794e-06,5
MYH16 (84176),5.635881972266255e-06,5
TNMD (64102),5.4498574981883275e-06,5
SKAP2 (8935),5.431408188665656e-06,5
SMARCD3 (6604),5.404520166844075e-06,5
TKTL1 (8277),5.358242143286965e-06,5
ROGDI (79641),5.340197842454979e-06,5
CNTLN (54875),5.326864271818207e-06,5
DIP2B (57609),5.2333876370405395e-06,5
DAPP1 (27071),5.193551216437344e-06,5
AP3D1 (8943),5.062635621510699e-06,5
ACOX3 (8310),4.987946778830485e-06,5
UBE2T (29089),4.987407967957847e-06,5
CHRNA3 (1136),4.8689138315027665e-06,5
ULK2 (9706),4.821269822296669e-06,5
SIRT4 (23409),4.782442485194521e-06,5
IFFO1 (25900),4.7255384772648135e-06,5
BAIAP2L1 (55971),4.703995523880167e-06,5
MAMLD1 (10046),4.69875742060305e-06,5
DNTTIP2 (30836),4.673138186406237e-06,5
ARHGAP15 (55843),4.647124248085535e-06,5
LAMA3 (3909),4.57600637372362e-06,5
TBPL1 (9519),4.492437730937232e-06,5
ZNF302 (55900),4.485637528125841e-06,5
EPHA3 (2042),4.408554310318495e-06,5
UNKL (64718),4.363200220616088e-06,5
SLC12A2 (6558),4.3407468778123574e-06,5
ATP2B4 (493),4.336066500439556e-06,5
CHRD (8646),4.309963217401022e-06,5
HOMER3 (9454),4.292021118036441e-06,5
DUSP12 (11266),4.289200157391947e-06,5
WNK1 (65125),4.188801157251698e-06,5
RPL26L1 (51121),4.1753766668231455e-06,5
RBFOX1 (54715),4.165156680505833e-06,5
SLC46A1 (113235),4.1559876337862795e-06,5
FAT2 (2196),4.0935045455318034e-06,5
PAX6 (5080),4.076906571984817e-06,5
CREBBP (1387),4.037738880953237e-06,5
KIF3C (3797),4.0329686559240415e-06,5
TOMM34 (10953),4.005287936970556e-06,5
VRK2 (7444),3.967348188320714e-06,5
PAGE1 (8712),3.948395624675834e-06,5
ADGRF5 (221395),3.947938080527678e-06,5
MCOLN3 (55283),3.941944573800569e-06,5
R3HDM1 (23518),3.932871001385209e-06,5
ROPN1 (54763),3.930101058292764e-06,5
PHF23 (79142),3.926742576178666e-06,5
CLCN4 (1183),3.923348952007511e-06,5
PNPLA6 (10908),3.916959036893906e-06,5
KCNQ2 (3785),3.915615843501556e-06,5
RUNX3 (864),3.909786716365639e-06,5
IGSF9 (57549),3.748194595644811e-06,5
NCK2 (8440),3.730862722454579e-06,5
SDK2 (54549),3.6642532178337593e-06,5
NFKB2 (4791),3.6385578736719933e-06,5
STAB1 (23166),3.5716015854141178e-06,5
NFIX (4784),3.545226444152721e-06,5
SPP2 (6694),3.4911627924064202e-06,5
STK10 (6793),3.4705299292964104e-06,5
ICAM1 (3383),3.434981881587963e-06,5
FHL1 (2273),3.426829415654846e-06,5
ATP2C1 (27032),3.413664251911589e-06,5
PSMB1 (5689),3.383394626351791e-06,5
WDR3 (10885),3.3425835955343256e-06,5
TSPOAP1 (9256),3.30222214346667e-06,5
FLT4 (2324),3.301191969238787e-06,5
RUNX1T1 (862),3.29742011554709e-06,5
MRC2 (9902),3.290793618867842e-06,5
PRSS21 (10942),3.287350940747402e-06,5
BUD23 (114049),3.2173096912649445e-06,5
FGFR3 (2261),3.196715320616977e-06,5
PCM1 (5108),3.172304721005589e-06,5
ADGRL1 (22859),3.163506360205148e-06,5
TRAPPC6A (79090),3.1558458222089972e-06,5
ARID4B (51742),3.1433192563113113e-06,5
CAMSAP3 (57662),3.1388403340568405e-06,5
WDR62 (284403),3.045219431729096e-06,5
KDM5D (8284),2.9908402674774978e-06,5
ABCA7 (10347),2.9282208521744977e-06,5
TMEM98 (26022),2.912323560231311e-06,5
ISL1 (3670),2.909519944542308e-06,5
ARID4A (5926),2.907455199525404e-06,5
NPFFR2 (10886),2.8522716131530284e-06,5
ICAM3 (3385),2.8055882056928545e-06,5
DGKD (8527),2.7946837712470636e-06,5
LAMB4 (22798),2.7744654565895755e-06,5
ZC3H15 (55854),2.754290059265878e-06,5
CLEC2D (29121),2.7540114450881513e-06,5
LMCD1 (29995),2.7324996607487247e-06,5
FIRRM (55732),2.73238641082812e-06,5
DBNDD1 (79007),2.7121537758123946e-06,5
SPDL1 (54908),2.662373414450219e-06,5
LYPLA2 (11313),2.617211158444079e-06,5
IDH3G (3421),2.6041493438832285e-06,5
ITGA8 (8516),2.601274199056104e-06,5
EXOSC5 (56915),2.5948145438570144e-06,5
XRCC5 (7520),2.5714890264647116e-06,5
MOCOS (55034),2.5581047536455707e-06,5
ARHGAP10 (79658),2.543799884466399e-06,5
MTA3 (57504),2.507365243143471e-06,5
MCM2 (4171),2.5055564415681283e-06,5
CHMP5 (51510),2.499889051837888e-06,5
CELF2 (10659),2.496651184733908e-06,5
TRPC7 (57113),2.4643004575163976e-06,5
ST3GAL1 (6482),2.4572277495319732e-06,5
LIG3 (3980),2.4341421019526675e-06,5
PANX2 (56666),2.4250170589336496e-06,5
NOX1 (27035),2.4120554207306513e-06,5
TXNDC16 (57544),2.3981929276006256e-06,5
HSPB6 (126393),2.373338129632808e-06,5
INTS13 (55726),2.353547044237384e-06,5
SRI (6717),2.353001364855696e-06,5
CLDN18 (51208),2.3323018165988374e-06,5
CACNG3 (10368),2.3259630940550474e-06,5
LIMCH1 (22998),2.29828267049914e-06,5
KLHL42 (57542),2.2897132690798735e-06,5
SLC66A1 (54896),2.2823023529587873e-06,5
CACNG4 (27092),2.266417145617384e-06,5
GABRA3 (2556),2.188876518927825e-06,5
FAT1 (2195),2.1698012434497062e-06,5
CEACAM21 (90273),2.163947037017994e-06,5
PPP1R3F (89801),2.157934478698054e-06,5
HMMR (3161),2.095342363039098e-06,5
KAT6A (7994),2.0050910934058354e-06,5
SPPL2B (56928),1.9954274234398715e-06,5
KARS1 (3735),1.9831875618008925e-06,5
IPCEF1 (26034),1.8830832326500234e-06,5
SENP1 (29843),1.8351128224980587e-06,5
THOC1 (9984),1.8237240052281343e-06,5
POLD1 (5424),1.8132779713349915e-06,5
ATP6V0A1 (535),1.7791623085143331e-06,5
HFE (3077),1.7788163861290988e-06,5
STAG3 (10734),1.7686915465783434e-06,5
ATOSB (80256),1.7616652623342902e-06,5
SRBD1 (55133),1.7315868128154345e-06,5
MEF2A (4205),1.7004952684876727e-06,5
CCNT2 (905),1.68599064592518e-06,5
ZFYVE26 (23503),1.6699085313741698e-06,5
SLC4A8 (9498),1.667756887473146e-06,5
PGLYRP1 (8993),1.6583648991725134e-06,5
KLF6 (1316),1.649821895350542e-06,5
CCDC85A (114800),1.6200790797074643e-06,5
TSG101 (7251),1.617600375137912e-06,5
DNAJB11 (51726),1.601577446248625e-06,5
SPAG5 (10615),1.593863953387103e-06,5
ZIC2 (7546),1.5431715956329404e-06,5
TIMP2 (7077),1.5391776354401724e-06,5
